PassengerId,Survived,Pclass,Name,SibSp,Parch,Ticket,Cabin,Age_scaled,Fare_scaled,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_nan
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",1,0,236853,,-0.3237127091800559,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,0,STON/O2. 3101271,,-0.3237127091800559,-0.4888542575852486,1.0,0.0,0.0,0.0,1.0,0.0
731,1,1,"Allen, Miss. Elisabeth Walton",0,0,24160,B5,-0.04816080050829252,3.6067927997556075,1.0,0.0,0.0,0.0,1.0,0.0
732,0,3,"Hassan, Mr. Houssein G N",0,0,2699,,-1.2881443895312277,-0.2701412180209885,0.0,1.0,1.0,0.0,0.0,0.0
733,0,2,"Knight, Mr. Robert J",0,0,239855,,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
734,0,2,"Berriman, Mr. William John",0,0,28425,,-0.4614886635159376,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
735,0,2,"Troupiansky, Mr. Moses Aaron",0,0,233639,,-0.4614886635159376,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
736,0,3,"Williams, Mr. Leslie",0,0,54636,,-0.08260478909226295,-0.32425318983493084,0.0,1.0,0.0,0.0,1.0,0.0
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,3,W./C. 6608,,1.2607107656825836,0.04370821849987721,1.0,0.0,0.0,0.0,1.0,0.0
738,1,1,"Lesurer, Mr. Gustave J",0,0,PC 17755,B101,0.36516706249935255,9.667166525013505,0.0,1.0,1.0,0.0,0.0,0.0
739,0,3,"Ivanoff, Mr. Kanio",0,0,349201,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
740,0,3,"Nankoff, Mr. Minko",0,0,349218,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
741,1,1,"Hawksford, Mr. Walter James",0,0,16988,D45,,-0.04438103794142432,0.0,1.0,0.0,0.0,1.0,0.0
742,0,1,"Cavendish, Mr. Tyrell William",1,0,19877,C46,0.43405503966729336,0.9391984311231651,0.0,1.0,0.0,0.0,1.0,0.0
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",2,2,PC 17608,B57 B59 B63 B66,-0.5992646178518193,4.634416897040849,1.0,0.0,1.0,0.0,0.0,0.0
744,0,3,"McNamee, Mr. Neal",1,0,376566,,-0.3926006863479967,-0.32425318983493084,0.0,1.0,0.0,0.0,1.0,0.0
745,1,3,"Stranden, Mr. Juho",0,0,STON/O 2. 3101288,,0.08961515382758917,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
746,0,1,"Crosby, Capt. Edward Gifford",1,1,WE/P 5735,B22,2.776246263377282,0.7811411367084872,0.0,1.0,0.0,0.0,1.0,0.0
747,0,3,"Abbott, Mr. Rossmore Edward",1,1,C.A. 2673,,-0.9437045036915235,-0.24069423801061057,0.0,1.0,0.0,0.0,1.0,0.0
748,1,2,"Sinkkonen, Miss. Anna",0,0,250648,,0.020727176659648322,-0.3866707201133388,1.0,0.0,0.0,0.0,1.0,0.0
749,0,1,"Marvin, Mr. Daniel Warner",1,0,113773,D30,-0.7370405721877009,0.4207302360686478,0.0,1.0,0.0,0.0,1.0,0.0
750,0,3,"Connaghton, Mr. Michael",0,0,335097,,0.08961515382758917,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
751,1,2,"Wells, Miss. Joan",1,1,29103,,-1.7703602297068137,-0.18532384824750675,1.0,0.0,0.0,0.0,1.0,0.0
752,1,3,"Moor, Master. Meier",0,1,392096,E121,-1.6325842753709319,-0.397241430886295,0.0,1.0,0.0,0.0,1.0,0.0
753,0,3,"Vande Velde, Mr. Johannes Joseph",0,0,345780,,0.22739110816347086,-0.45714212526638004,0.0,1.0,0.0,0.0,1.0,0.0
754,0,3,"Jonkoff, Mr. Lalio",0,0,349204,,-0.4614886635159376,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",1,2,220845,,1.2607107656825836,0.6603330135889879,1.0,0.0,0.0,0.0,1.0,0.0
756,1,2,"Hamalainen, Master. Viljo",1,1,250649,,-1.9997571936760565,-0.35646868933346404,0.0,1.0,0.0,0.0,1.0,0.0
757,0,3,"Carlsson, Mr. August Sigfrid",0,0,350042,,-0.11704877767623337,-0.49145565916975514,0.0,1.0,0.0,0.0,1.0,0.0
758,0,2,"Bailey, Mr. Percy Andrew",0,0,29108,,-0.8059285493556418,-0.41687275089321363,0.0,1.0,0.0,0.0,1.0,0.0
759,0,3,"Theobald, Mr. Thomas Leonard",0,0,363294,,0.2962790853314117,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,0,110152,B77,0.22739110816347086,1.093228788100527,1.0,0.0,0.0,0.0,1.0,0.0
761,0,3,"Garfirth, Mr. John",0,0,358585,,,-0.35646868933346404,0.0,1.0,0.0,0.0,1.0,0.0
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",0,0,SOTON/O2 3101272,,0.7784949255069976,-0.5049620073345151,0.0,1.0,0.0,0.0,1.0,0.0
763,1,3,"Barah, Mr. Hanna Assi",0,0,2663,,-0.6681525950197601,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",1,2,113760,B96 B98,0.43405503966729336,1.7677408088510642,1.0,0.0,0.0,0.0,1.0,0.0
765,0,3,"Eklund, Mr. Hans Linus",0,0,347074,,-0.9437045036915235,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",1,0,13502,D11,1.4673746971864061,0.921244330558889,1.0,0.0,0.0,0.0,1.0,0.0
767,0,1,"Brewe, Dr. Arthur Jackson",0,0,112379,,,0.1489119590497745,0.0,1.0,1.0,0.0,0.0,0.0
768,0,3,"Mangan, Miss. Mary",0,0,364850,,0.055171165243618744,-0.49237782784290063,1.0,0.0,0.0,1.0,0.0,0.0
769,0,3,"Moran, Mr. Daniel J",1,0,371110,,,-0.1621689579829361,0.0,1.0,0.0,1.0,0.0,0.0
770,0,3,"Gronnestad, Mr. Daniel Danielsen",0,0,8471,,0.15850313099553,-0.4800453319411184,0.0,1.0,0.0,0.0,1.0,0.0
771,0,3,"Lievens, Mr. Rene Aime",0,0,345781,,-0.3926006863479967,-0.45714212526638004,0.0,1.0,0.0,0.0,1.0,0.0
772,0,3,"Jensen, Mr. Niels Peder",0,0,350047,,1.2607107656825836,-0.4902797934380587,0.0,1.0,0.0,0.0,1.0,0.0
773,0,2,"Mack, Mrs. (Mary)",0,0,S.O./P.P. 3,E77,1.880702560194051,-0.43700743807979686,1.0,0.0,0.0,0.0,1.0,0.0
774,0,3,"Elias, Mr. Dibo",0,0,2674,,,-0.5029485386158568,0.0,1.0,1.0,0.0,0.0,0.0
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,3,29105,,1.6740386286902287,-0.18532384824750675,1.0,0.0,0.0,0.0,1.0,0.0
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,0,347078,,-0.8059285493556418,-0.49237782784290063,0.0,1.0,0.0,0.0,1.0,0.0
777,0,3,"Tobin, Mr. Roger",0,0,383121,F38,,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
778,1,3,"Emanuel, Miss. Virginia Ethel",0,0,364516,,-1.7014722525388728,-0.397241430886295,1.0,0.0,0.0,0.0,1.0,0.0
779,0,3,"Kilgannon, Mr. Thomas J",0,0,36865,,,-0.4926295114327329,0.0,1.0,0.0,1.0,0.0,0.0
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",0,1,24160,B3,0.9162708798428792,3.6067927997556075,1.0,0.0,0.0,0.0,1.0,0.0
781,1,3,"Ayoub, Miss. Banoura",0,0,2687,,-1.150368435195346,-0.5028639729296732,1.0,0.0,1.0,0.0,0.0,0.0
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,0,17474,B20,-0.8748165265235827,0.49925551609632224,1.0,0.0,0.0,0.0,1.0,0.0
783,0,1,"Long, Mr. Milton Clyde",0,0,113501,D6,-0.04816080050829252,-0.04438103794142432,0.0,1.0,0.0,0.0,1.0,0.0
784,0,3,"Johnston, Mr. Andrew G",1,2,W./C. 6607,,,-0.17626323901354432,0.0,1.0,0.0,0.0,1.0,0.0
785,0,3,"Ali, Mr. William",0,0,SOTON/O.Q. 3101312,,-0.3237127091800559,-0.5064721088735089,0.0,1.0,0.0,0.0,1.0,0.0
786,0,3,"Harmer, Mr. Abraham (David Lishin)",0,0,374887,,-0.3237127091800559,-0.5024451714361923,0.0,1.0,0.0,0.0,1.0,0.0
787,1,3,"Sjoblom, Miss. Anna Sofia",0,0,3101265,,-0.8059285493556418,-0.4974960653257301,1.0,0.0,0.0,0.0,1.0,0.0
788,0,3,"Rice, Master. George Hugh",4,1,382652,,-1.4948083210350502,-0.06199888922968463,0.0,1.0,0.0,1.0,0.0,0.0
789,1,3,"Dean, Master. Bertram Vere",1,2,C.A. 2315,,-1.977024161210636,-0.23415046467497105,0.0,1.0,0.0,0.0,1.0,0.0
790,0,1,"Guggenheim, Mr. Benjamin",0,0,PC 17593,B82 B84,1.122934811346702,0.9462455716384695,0.0,1.0,1.0,0.0,0.0,0.0
791,0,3,"Keane, Mr. Andrew ""Andy""",0,0,12460,,,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
792,0,2,"Gaskell, Mr. Alfred",0,0,239865,,-0.9437045036915235,-0.12491978668775715,0.0,1.0,0.0,0.0,1.0,0.0
793,0,3,"Sage, Miss. Stella Anna",8,2,CA. 2343,,,0.7519458402879414,1.0,0.0,0.0,0.0,1.0,0.0
794,0,1,"Hoyt, Mr. William Fisher",0,0,PC 17600,,,-0.030371322596999754,0.0,1.0,1.0,0.0,0.0,0.0
795,0,3,"Dantcheff, Mr. Ristiu",0,0,349203,,-0.3237127091800559,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
796,0,2,"Otter, Mr. Richard",0,0,28213,,0.6407189711711159,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
797,1,1,"Leader, Dr. Alice (Farnham)",0,0,17465,D17,1.3295987428505243,-0.1263453225405672,1.0,0.0,0.0,0.0,1.0,0.0
798,1,3,"Osman, Mrs. Mara",0,0,349244,,0.08961515382758917,-0.4735861242916626,1.0,0.0,0.0,0.0,1.0,0.0
799,0,3,"Ibrahim Shawah, Mr. Yousseff",0,0,2685,,0.020727176659648322,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,1,345773,,0.020727176659648322,-0.1621689579829361,1.0,0.0,0.0,0.0,1.0,0.0
801,0,2,"Ponesell, Mr. Martin",0,0,250647,,0.2962790853314117,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,1,C.A. 31921,,0.08961515382758917,-0.11988611489111134,1.0,0.0,0.0,0.0,1.0,0.0
803,1,1,"Carter, Master. William Thornton II",1,2,113760,B96 B98,-1.2881443895312277,1.7677408088510642,0.0,1.0,0.0,0.0,1.0,0.0
804,1,3,"Thomas, Master. Assad Alexander",0,1,2625,,-2.0169791879680417,-0.47694056317694733,0.0,1.0,1.0,0.0,0.0,0.0
805,1,3,"Hedman, Mr. Oskar Arvid",0,0,347089,,-0.1859367548441742,-0.5079822104125026,0.0,1.0,0.0,0.0,1.0,0.0
806,0,3,"Johansson, Mr. Karl Johan",0,0,347063,,0.08961515382758917,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
807,0,1,"Andrews, Mr. Thomas Jr",0,0,112050,A36,0.6407189711711159,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
808,0,3,"Pettersson, Miss. Ellen Natalia",0,0,347087,,-0.8059285493556418,-0.4918744606632361,1.0,0.0,0.0,0.0,1.0,0.0
809,0,2,"Meyer, Mr. August",0,0,248723,,0.6407189711711159,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,0,113806,E8,0.22739110816347086,0.4207302360686478,1.0,0.0,0.0,0.0,1.0,0.0
811,0,3,"Alexander, Mr. William",0,0,3474,,-0.25482473201211503,-0.4896093083547455,0.0,1.0,0.0,0.0,1.0,0.0
812,0,3,"Lester, Mr. James",0,0,A/4 48871,,0.6407189711711159,-0.1621689579829361,0.0,1.0,0.0,0.0,1.0,0.0
813,0,2,"Slemen, Mr. Richard James",0,0,28206,,0.36516706249935255,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",4,2,347082,,-1.6325842753709319,-0.01870931177853076,1.0,0.0,0.0,0.0,1.0,0.0
815,0,3,"Tomlin, Mr. Ernest Portage",0,0,364499,,0.055171165243618744,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
816,0,1,"Fry, Mr. Richard",0,0,112058,B102,,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
817,0,3,"Heininen, Miss. Wendla Maria",0,0,STON/O2. 3101290,,-0.4614886635159376,-0.4888542575852486,1.0,0.0,0.0,0.0,1.0,0.0
818,0,2,"Mallet, Mr. Albert",1,1,S.C./PARIS 2079,,0.08961515382758917,0.09664633805084172,0.0,1.0,1.0,0.0,0.0,0.0
819,0,3,"Holm, Mr. John Fredrik Alexander",0,0,C 7075,,0.9162708798428792,-0.5185529211854588,0.0,1.0,0.0,0.0,1.0,0.0
820,0,3,"Skoog, Master. Karl Thorsten",3,2,347088,,-1.3570323666991686,-0.08666388103324908,0.0,1.0,0.0,0.0,1.0,0.0
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",1,1,12749,B69,1.5362626743543468,1.2341715984066093,1.0,0.0,0.0,0.0,1.0,0.0
822,1,3,"Lulic, Mr. Nikola",0,0,315098,,-0.1859367548441742,-0.47400492578514347,0.0,1.0,0.0,0.0,1.0,0.0
823,0,1,"Reuchlin, Jonkheer. John George",0,0,19972,,0.571830994003175,-0.6484216535389205,0.0,1.0,0.0,0.0,1.0,0.0
824,1,3,"Moor, Mrs. (Beila)",0,1,392096,E121,-0.1859367548441742,-0.397241430886295,1.0,0.0,0.0,0.0,1.0,0.0
825,0,3,"Panula, Master. Urho Abraham",4,1,3101295,,-1.9081361840426954,0.1506737441786005,0.0,1.0,0.0,0.0,1.0,0.0
826,0,3,"Flynn, Mr. John",0,0,368323,,,-0.5084855775921673,0.0,1.0,0.0,1.0,0.0,0.0
827,0,3,"Lam, Mr. Len",0,0,1601,,,0.48910360681684706,0.0,1.0,0.0,0.0,1.0,0.0
828,1,2,"Mallet, Master. Andre",0,2,S.C./PARIS 2079,,-1.977024161210636,0.09664633805084172,0.0,1.0,1.0,0.0,0.0,0.0
829,1,3,"McCormack, Mr. Thomas Joseph",0,0,367228,,,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",0,0,113572,B28,2.225142446033755,0.962353321387736,1.0,0.0,0.0,0.0,0.0,1.0
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,0,2659,,-1.0125924808594644,-0.3573908580066095,1.0,0.0,1.0,0.0,0.0,0.0
832,1,2,"Richards, Master. George Sibley",1,1,29106,,-1.9887351173291863,-0.2708962687904854,0.0,1.0,0.0,0.0,1.0,0.0
833,0,3,"Saad, Mr. Amin",0,0,2671,,,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
834,0,3,"Augustsson, Mr. Albert",0,0,347468,,-0.4614886635159376,-0.4902797934380587,0.0,1.0,0.0,0.0,1.0,0.0
835,0,3,"Allum, Mr. Owen George",0,0,2223,,-0.8059285493556418,-0.48130374989027985,0.0,1.0,0.0,0.0,1.0,0.0
836,1,1,"Compton, Miss. Sara Rebecca",1,1,PC 17756,E49,0.6407189711711159,1.0259447039291216,1.0,0.0,1.0,0.0,0.0,0.0
837,0,3,"Pasic, Mr. Jakob",0,0,315097,,-0.5992646178518193,-0.47400492578514347,0.0,1.0,0.0,0.0,1.0,0.0
838,0,3,"Sirota, Mr. Maurice",0,0,392092,,,-0.4863374216869257,0.0,1.0,0.0,0.0,1.0,0.0
839,1,3,"Chip, Mr. Chang",0,0,1601,,0.15850313099553,0.48910360681684706,0.0,1.0,0.0,0.0,1.0,0.0
840,1,1,"Marechal, Mr. Pierre",0,0,11774,C47,,-0.05042144409739929,0.0,1.0,1.0,0.0,0.0,0.0
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",0,0,SOTON/O2 3101287,,-0.6681525950197601,-0.4888542575852486,0.0,1.0,0.0,0.0,1.0,0.0
842,0,2,"Mudd, Mr. Thomas Charles",0,0,S.O./P.P. 3,,-0.9437045036915235,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
843,1,1,"Serepeca, Miss. Augusta",0,0,113798,,0.020727176659648322,-0.024246350754841113,1.0,0.0,1.0,0.0,0.0,0.0
844,0,3,"Lemberopolous, Mr. Peter L",0,0,2683,,0.33072307391538214,-0.5188046047752911,0.0,1.0,1.0,0.0,0.0,0.0
845,0,3,"Culumovic, Mr. Jeso",0,0,315090,,-0.8748165265235827,-0.47400492578514347,0.0,1.0,0.0,0.0,1.0,0.0
846,0,3,"Abbing, Mr. Anthony",0,0,C.A. 5547,,0.8473829026749384,-0.49640476528021726,0.0,1.0,0.0,0.0,1.0,0.0
847,0,3,"Sage, Mr. Douglas Bullen",8,2,CA. 2343,,,0.7519458402879414,0.0,1.0,0.0,0.0,1.0,0.0
848,0,3,"Markoff, Mr. Marin",0,0,349213,,0.36516706249935255,-0.4894421904510968,0.0,1.0,1.0,0.0,0.0,0.0
849,0,2,"Harper, Rev. John",0,1,248727,,-0.11704877767623337,0.016023023618325298,0.0,1.0,0.0,0.0,1.0,0.0
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",1,0,17453,C92,,1.145663540471827,1.0,0.0,1.0,0.0,0.0,0.0
851,0,3,"Andersson, Master. Sigvard Harald Elias",4,2,347082,,-1.7703602297068137,-0.01870931177853076,0.0,1.0,0.0,0.0,1.0,0.0
852,0,3,"Svensson, Mr. Johan",0,0,347060,,3.0517981720490455,-0.4918744606632361,0.0,1.0,0.0,0.0,1.0,0.0
853,0,3,"Boulos, Miss. Nourelain",1,1,2678,,-1.4259203438671093,-0.3414522396297103,1.0,0.0,1.0,0.0,0.0,0.0
854,1,1,"Lines, Miss. Mary Conover",0,1,PC 17592,D28,-0.9437045036915235,0.14488502161245778,1.0,0.0,0.0,0.0,1.0,0.0
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,0,244252,,0.9851588570108202,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",0,1,392091,,-0.8059285493556418,-0.4601623283443675,1.0,0.0,0.0,0.0,1.0,0.0
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",1,1,36928,,1.054046834178761,2.671117778445337,1.0,0.0,0.0,0.0,1.0,0.0
858,1,1,"Daly, Mr. Peter Denis ",0,0,113055,E17,1.4673746971864061,-0.11384570873513637,0.0,1.0,0.0,0.0,1.0,0.0
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",0,3,2666,,-0.3926006863479967,-0.26066180729354516,1.0,0.0,1.0,0.0,0.0,0.0
860,0,3,"Razi, Mr. Raihed",0,0,2629,,,-0.5028639729296732,0.0,1.0,1.0,0.0,0.0,0.0
861,0,3,"Hansen, Mr. Claus Peter",2,0,350026,,0.7784949255069976,-0.36435544630444866,0.0,1.0,0.0,0.0,1.0,0.0
862,0,2,"Giles, Mr. Frederick Edward",1,0,28134,,-0.5992646178518193,-0.41687275089321363,0.0,1.0,0.0,0.0,1.0,0.0
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,0,17466,D17,1.2607107656825836,-0.1263453225405672,1.0,0.0,0.0,0.0,1.0,0.0
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",8,2,CA. 2343,,,0.7519458402879414,1.0,0.0,0.0,0.0,1.0,0.0
865,0,2,"Gill, Mr. John William",0,0,233866,,-0.3926006863479967,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
866,1,2,"Bystrom, Mrs. (Karolina)",0,0,236852,,0.8473829026749384,-0.3866707201133388,1.0,0.0,0.0,0.0,1.0,0.0
867,1,2,"Duran y More, Miss. Asuncion",1,0,SC/PARIS 2149,,-0.1859367548441742,-0.3693891181010945,1.0,0.0,1.0,0.0,0.0,0.0
868,0,1,"Roebling, Mr. Washington Augustus II",0,0,PC 17590,A24,0.08961515382758917,0.3682954836973478,0.0,1.0,0.0,0.0,1.0,0.0
869,0,3,"van Melkebeke, Mr. Philemon",0,0,345777,,,-0.45714212526638004,0.0,1.0,0.0,0.0,1.0,0.0
870,1,3,"Johnson, Master. Harold Theodor",1,1,347742,,-1.7703602297068137,-0.4242561406845337,0.0,1.0,0.0,0.0,1.0,0.0
871,0,3,"Balkic, Mr. Cerin",0,0,349248,,-0.25482473201211503,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,1,11751,D35,1.1918227885146426,0.40974072380221066,1.0,0.0,0.0,0.0,1.0,0.0
873,0,1,"Carlsson, Mr. Frans Olof",0,0,695,B51 B53 B55,0.22739110816347086,-0.5477482176060045,0.0,1.0,0.0,0.0,1.0,0.0
874,0,3,"Vander Cruyssen, Mr. Victor",0,0,345765,,1.1918227885146426,-0.46720946885967163,0.0,1.0,0.0,0.0,1.0,0.0
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",1,0,P/PP 3381,,-0.11704877767623337,-0.16518916106092355,1.0,0.0,1.0,0.0,0.0,0.0
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",0,0,2667,,-1.0125924808594644,-0.5029485386158568,1.0,0.0,1.0,0.0,0.0,0.0
877,0,3,"Gustafsson, Mr. Alfred Ossian",0,0,7534,,-0.6681525950197601,-0.45017955043725955,0.0,1.0,0.0,0.0,1.0,0.0
878,0,3,"Petroff, Mr. Nedelio",0,0,349212,,-0.7370405721877009,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
879,0,3,"Laleff, Mr. Kristo",0,0,349217,,,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",0,1,11767,C50,1.8118145830261103,1.0259447039291216,1.0,0.0,1.0,0.0,0.0,0.0
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",0,1,230433,,-0.3237127091800559,-0.12491978668775715,1.0,0.0,0.0,0.0,1.0,0.0
882,0,3,"Markun, Mr. Johann",0,0,349257,,0.22739110816347086,-0.4894421904510968,0.0,1.0,0.0,0.0,1.0,0.0
883,0,3,"Dahlberg, Miss. Gerda Ulrika",0,0,7552,,-0.5303766406838785,-0.4366711888037809,1.0,0.0,0.0,0.0,1.0,0.0
884,0,2,"Banfield, Mr. Frederick James",0,0,C.A./SOTON 34068,,-0.11704877767623337,-0.43700743807979686,0.0,1.0,0.0,0.0,1.0,0.0
885,0,3,"Sutehall, Mr. Henry Jr",0,0,SOTON/OQ 392076,,-0.3237127091800559,-0.5064721088735089,0.0,1.0,0.0,0.0,1.0,0.0
886,0,3,"Rice, Mrs. William (Margaret Norton)",0,5,382652,,0.6407189711711159,-0.06199888922968463,1.0,0.0,0.0,1.0,0.0,0.0
887,0,2,"Montvila, Rev. Juozas",0,0,211536,,-0.1859367548441742,-0.3866707201133388,0.0,1.0,0.0,0.0,1.0,0.0
888,1,1,"Graham, Miss. Margaret Edith",0,0,112053,B42,-0.7370405721877009,-0.04438103794142432,1.0,0.0,0.0,0.0,1.0,0.0
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",1,2,W./C. 6607,,,-0.17626323901354432,1.0,0.0,0.0,0.0,1.0,0.0
890,1,1,"Behr, Mr. Karl Howell",0,0,111369,C148,-0.25482473201211503,-0.04438103794142432,0.0,1.0,1.0,0.0,0.0,0.0
891,0,3,"Dooley, Mr. Patrick",0,0,370376,,0.15850313099553,-0.49237782784290063,0.0,1.0,0.0,1.0,0.0,0.0
